store_number,slug,url,location_name,status,address_line1,city,county,state,region,postal_code,country_code,latitude,longitude,time_zone,format,total_building_area_sqft,main_voice_phone_number,state_fips,county_fips,tract_fips,block_fips,cbsa_fips,csa_fips,coord_source,fips_source
fb88,,https://www.aldi.us/stores/l/ca/panorama-city/14626-roscoe-boulevard/fb88,ALDI 14626 Roscoe Blvd,open,14626 Roscoe Boulevard,Panorama City,,California,CA,91402,US,34.2211,-118.4514,America/Los_Angeles,,,,06,06037,06037120020,060371200202000,31080,348,ceo,census
l731,,https://www.aldi.us/stores/l/fl/hudson/12070-little-road/l731,ALDI 12070 Little Road,open,12070 Little Road,Hudson,,Florida,FL,34667,US,28.3323,-82.6662,America/New_York,,,,12,12101,12101031205,121010312053013,45300,,ceo,fcc
l678,,https://www.aldi.us/stores/l/fl/orlando/12351-s-orange-blossom-tr/l678,ALDI 12351 S Orange Blossom Tr.,open,12351 S Orange Blossom Tr.,Orlando,,Florida,FL,32837,US,28.3861,-81.4025,America/New_York,,,,12,12095,12095017011,120950170113007,36740,422,ceo,census
fb93,,https://www.aldi.us/stores/l/ca/bakersfield/2120-panama-ln/fb93,ALDI 2120 Panama Ln,open,2120 Panama Ln,Bakersfield,,California,CA,93307,US,35.2969,-119.0262,America/Los_Angeles,,,,06,06029,06029003137,060290031371003,12540,,ceo,census
f704,,https://www.aldi.us/stores/l/oh/willoughby-hills/2821-bishop-road/f704,ALDI 2821 Bishop Road,open,2821 Bishop Road,Willoughby Hills,,Ohio,OH,44092,US,41.5862,-81.4792,America/New_York,,,,39,39085,39085201000,390852010001008,17410,184,ceo,census
fk82,,https://www.aldi.us/stores/l/mo/kansas-city/4851-north-oak-trafficway/fk82,ALDI 4851 North Oak Trafficway,open,4851 North Oak Trafficway,Kansas City,,Missouri,MO,64118,US,39.1842,-94.5743,America/Chicago,,,,29,29047,29047020300,290470203004024,28140,312,ceo,census
l679,,https://www.aldi.us/stores/l/fl/kissimmee/1040-buenaventura-blvd/l679,ALDI 1040 Buenaventura Blvd.,open,1040 Buenaventura Blvd.,Kissimmee,,Florida,FL,34743,US,28.3473,-81.3641,America/New_York,,,,12,12097,12097042500,120970425002000,36740,422,ceo,census
fb95,,https://www.aldi.us/stores/l/ca/chula-vista/40-north-4th-avenue/fb95,ALDI 40 N 4th Avenue Ste 110,open,40 North 4th Avenue,Chula Vista,,California,CA,91910,US,32.6509,-117.0894,America/Los_Angeles,,,,06,06073,06073012401,060730124011019,41740,,ceo,census
l475,,https://www.aldi.us/stores/l/wi/rice-lake/2200-south-main/l475,ALDI 2200 South Main,open,2200 South Main,Rice Lake,,Wisconsin,WI,54868,US,45.4776,-91.7366,America/Chicago,,,,55,55005,55005000601,550050006011038,39960,,ceo,census
l424,,https://www.aldi.us/stores/l/md/severn/7858-quarterfield-rdunit-b/l424,"ALDI 7858 Quarterfield Rd,Unit B",open,7858 Quarterfield Rd,Severn,,Maryland,MD,21144,US,39.1428,-76.6506,America/New_York,,,,24,24003,24003740204,240037402042003,12580,548,ceo,census
l189,,https://www.aldi.us/stores/l/pa/washington/18-trinity-point-drive/l189,ALDI 18 Trinity Point Drive,open,18 Trinity Point Drive,Washington,,Pennsylvania,PA,15301,US,40.1824,-80.2242,America/New_York,,,,42,42125,42125755200,421257552001010,38300,430,ceo,census
f918,,https://www.aldi.us/stores/l/nc/mooresville/132-e-plaza-dr/f918,ALDI 132 E. Plaza Dr.,open,132 E. Plaza Dr.,Mooresville,,North Carolina,NC,28115,US,35.5879,-80.8358,America/New_York,,,,37,37097,37097061601,370970616012018,16740,172,ceo,census
l476,,https://www.aldi.us/stores/l/wi/new-richmond/1737-dorset-lane/l476,ALDI 1737 Dorset Lane,open,1737 Dorset Lane,New Richmond,,Wisconsin,WI,54017,US,45.0995,-92.537,America/Chicago,,,,55,55109,55109120502,551091205021028,33460,378,ceo,census
fg47,,https://www.aldi.us/stores/l/il/oak-forest/4250-167th-st/fg47,ALDI 4250 167th St,open,4250 167th St,Oak Forest,,Illinois,IL,60452,US,41.5865,-87.7195,America/Chicago,,,,17,17031,17031825600,170318256004010,16980,176,ceo,fcc
fc03,,https://www.aldi.us/stores/l/ca/santa-clarita/24860-orchard-village-road/fc03,ALDI 24860 Orchard Village Rd,open,24860 Orchard Village Road,Santa Clarita,,California,CA,91355,US,34.3818,-118.5405,America/Los_Angeles,,,,06,06037,06037920340,060379203401005,31080,348,ceo,census
f896,,https://www.aldi.us/stores/l/va/danville/3465-riverside-dr/f896,ALDI 3465 Riverside Dr.,open,3465 Riverside Dr.,Danville,,Virginia,VA,24541,US,36.5825,-79.4279,America/New_York,,,,51,51590,51590000800,515900008001035,19260,,ceo,census
l682,,https://www.aldi.us/stores/l/fl/kissimmee/4425-w-vine-st/l682,ALDI 4425 W. Vine St.,open,4425 W. Vine St.,Kissimmee,,Florida,FL,34746,US,28.3048,-81.4588,America/New_York,,,,12,12097,12097040904,120970409041025,36740,422,ceo,census
l190,,https://www.aldi.us/stores/l/pa/pittsburgh/100-costco-drive/l190,ALDI 100 Costco Drive,open,100 Costco Drive,Pittsburgh,,Pennsylvania,PA,15205,US,40.4575,-80.1667,America/New_York,,,,42,42003,42003459201,420034592012004,38300,430,ceo,fcc
fa55,,https://www.aldi.us/stores/l/fl/sunrise/8075-w-oakland-park/fa55,ALDI 8075 W. Oakland Park,open,8075 W. Oakland Park,Sunrise,,Florida,FL,33351,US,26.1674,-80.2582,America/New_York,,,,12,12011,12011060117,120110601174005,33100,370,ceo,census
l396,,https://www.aldi.us/stores/l/pa/harrisburg/4702-jonestown-rd-ste-b/l396,ALDI 4702 Jonestown Rd Ste B,open,4702 Jonestown Rd Ste B,Harrisburg,,Pennsylvania,PA,17109,US,40.3041,-76.8104,America/New_York,,,,42,42043,42043022403,420430224033012,25420,276,ceo,census
fb76,,https://www.aldi.us/stores/l/ca/bellflower/16123-bellflower-boulevard/fb76,ALDI 16123 Bellflower Blvd,open,16123 Bellflower Boulevard,Bellflower,,California,CA,90706,US,33.8876,-118.1264,America/Los_Angeles,,,,06,06037,06037554002,060375540021005,31080,348,ceo,census
ff91,,https://www.aldi.us/stores/l/mo/florissant/240-howdershell-road/ff91,ALDI 240 Howdershell Road,open,240 Howdershell Road,Florissant,,Missouri,MO,63031,US,38.807,-90.3605,America/Chicago,,,,29,29189,29189211331,291892113312000,41180,476,ceo,census
l538,,https://www.aldi.us/stores/l/nd/fargo/3760-51st-ave-s/l538,ALDI 3760 51St Ave S,open,3760 51St Ave S,Fargo,,North Dakota,ND,58104,US,46.8052,-96.8439,America/Chicago,,,,38,38017,38017040504,380170405044008,22020,244,ceo,fcc
fa12,,https://www.aldi.us/stores/l/fl/boynton-beach/3452-w-boynton-beach-blvd/fa12,ALDI 3452 W. Boynton Beach Blvd,open,3452 W. Boynton Beach Blvd,Boynton Beach,,Florida,FL,33436,US,26.5269,-80.0983,America/New_York,,,,12,12099,12099006007,120990060071000,33100,370,ceo,census
l477,,https://www.aldi.us/stores/l/ia/mason-city/520-village-green-drive-sw/l477,ALDI 520 Village Green Drive SW,open,520 Village Green Drive SW,Mason City,,Iowa,IA,50401,US,43.1467,-93.2501,America/Chicago,,,,19,19033,19033950201,190339502012050,32380,,ceo,census
fj96,,https://www.aldi.us/stores/l/mn/sartell/32752-river-oaks-ln/fj96,ALDI 32752 River Oaks Ln,open,32752 River Oaks Ln,Sartell,,Minnesota,MN,56303,US,45.5975,-94.1907,America/Chicago,,,,27,27145,27145010103,271450101031031,41060,378,ceo,census
fc04,,https://www.aldi.us/stores/l/ca/arcadia/1403-south-baldwin-avenue/fc04,ALDI 1403 S Baldwin Ave,open,1403 South Baldwin Avenue,Arcadia,,California,CA,91007,US,34.1233,-118.0565,America/Los_Angeles,,,,06,06037,06037431800,060374318003006,31080,348,ceo,census
f919,,https://www.aldi.us/stores/l/sc/columbia/7610-garners-ferry-rd/f919,ALDI 7610 Garners Ferry Rd,open,7610 Garners Ferry Rd,Columbia,,South Carolina,SC,29209,US,33.9605,-80.9388,America/New_York,,,,45,45079,45079011608,450790116081047,17900,192,ceo,census
l039,,https://www.aldi.us/stores/l/mi/van-buren-township/10017-belleville-rd/l039,ALDI 10017 Belleville Rd,open,10017 Belleville Rd,Van Buren Township,,Michigan,MI,48111,US,42.2296,-83.4845,America/Detroit,,,,26,26163,26163588001,261635880011002,19820,220,ceo,census
f219,,https://www.aldi.us/stores/l/ky/louisville/825-s-hurstbourne-pkwy/f219,ALDI 825 S. Hurstbourne Pkwy,open,825 S. Hurstbourne Pkwy,Louisville,,Kentucky,KY,40222,US,38.2352,-85.576,America/New_York,,,,21,21111,21111010708,211110107082008,31140,350,ceo,census
f861,,https://www.aldi.us/stores/l/ny/greece/3600-mt-read-boulevard/f861,ALDI 3600 Mt. Read Boulevard,open,3600 Mt. Read Boulevard,Greece,,New York,NY,14616,US,43.2248,-77.6577,America/New_York,,,,36,36055,36055013901,360550139013009,40380,464,ceo,census
l683,,https://www.aldi.us/stores/l/fl/kissimmee/864-cypress-parkway/l683,ALDI 864 Cypress Parkway,open,864 Cypress Parkway,Kissimmee,,Florida,FL,34759,US,28.1463,-81.449,America/New_York,,,,12,12097,12097041302,120970413021007,36740,422,ceo,census
f897,,https://www.aldi.us/stores/l/nc/kernersville/819-s-main-st-suite-d/f897,ALDI 819 S. Main St. Suite D,open,819 S. Main St. Suite D,Kernersville,,North Carolina,NC,27284,US,36.1102,-80.0869,America/New_York,,,,37,37067,37067003202,370670032021019,49180,268,ceo,census
l397,,https://www.aldi.us/stores/l/va/sterling/24330-liberty-harvest-ct/l397,ALDI 24330 Liberty Harvest Ct,open,24330 Liberty Harvest Ct,Sterling,,Virginia,VA,20166,US,38.944,-77.5198,America/New_York,,,,51,51107,51107611812,511076118122020,47900,548,ceo,census
fj65,,https://www.aldi.us/stores/l/ia/davenport/3643-w-kimberly-rd/fj65,ALDI 3643 W Kimberly Rd,open,3643 W Kimberly Rd,Davenport,,Iowa,IA,52806,US,41.5605,-90.6289,America/Chicago,,,,19,19163,19163012000,191630120001006,19340,209,ceo,census
l016,,https://www.aldi.us/stores/l/mi/chesterfield/50700-waterside-drive/l016,ALDI 50700 Waterside Drive,open,50700 Waterside Drive,Chesterfield,,Michigan,MI,48051,US,42.6715,-82.827,America/Detroit,,,,26,26099,26099221100,260992211005001,19820,220,ceo,fcc
fg77,,https://www.aldi.us/stores/l/oh/parma/6805-ridge-rd/fg77,ALDI 6805 Ridge Rd,open,6805 Ridge Rd,Parma,,Ohio,OH,44129,US,41.3797,-81.7338,America/New_York,,,,39,39035,39035177608,390351776082002,17410,184,ceo,census
fc08,,https://www.aldi.us/stores/l/ca/chino/3840-grand-avenue/fc08,ALDI 3840 Grand Ave,open,3840 Grand Avenue,Chino,,California,CA,91710,US,34.0011,-117.7204,America/Los_Angeles,,,,06,06071,06071000401,060710004014010,40140,348,ceo,fcc
f920,,https://www.aldi.us/stores/l/sc/west-columbia/2930-augusta-road/f920,ALDI 2930 Augusta Road,open,2930 Augusta Road,West Columbia,,South Carolina,SC,29170,US,33.9798,-81.1165,America/New_York,,,,45,45063,45063020513,450630205131030,17900,192,ceo,census
l478,,https://www.aldi.us/stores/l/ia/ames/108-south-5th-street/l478,ALDI 108 South 5th Street,open,108 South 5th Street,Ames,,Iowa,IA,50010,US,42.017,-93.6122,America/Chicago,,,,19,19169,19169001000,191690010003004,11180,218,ceo,census
l069,,https://www.aldi.us/stores/l/mi/wixom/28971-s-wixom-rd/l069,ALDI 28971 S Wixom Rd,open,28971 S Wixom Rd,Wixom,,Michigan,MI,48393,US,42.5034,-83.5371,America/Detroit,,,,26,26125,26125133102,261251331021003,19820,220,ceo,census
f328,,https://www.aldi.us/stores/l/mo/kansas-city/6415-troost/f328,ALDI 6415 Troost,open,6415 Troost,Kansas City,,Missouri,MO,64131,US,39.0105,-94.5737,America/Chicago,,,,29,29095,29095008700,290950087002003,28140,312,ceo,census
l672,,https://www.aldi.us/stores/l/fl/davenport/7820-osceola-polk-line-road/l672,ALDI 7820 Osceola Polk Line Road,open,7820 Osceola Polk Line Road,Davenport,,Florida,FL,33896,US,28.2592,-81.589,America/New_York,,,,12,12105,12105012506,121050125064000,29460,422,ceo,census
l684,,https://www.aldi.us/stores/l/fl/saint-cloud/4056-13th-street/l684,ALDI 4056 13th Street,open,4056 13th Street,Saint Cloud,,Florida,FL,34769,US,28.2524,-81.3118,America/New_York,,,,12,12097,12097043203,120970432032024,36740,422,ceo,census
f921,,https://www.aldi.us/stores/l/sc/florence/2367-david-h-mcleod-blvd/f921,ALDI 2367 David H McLeod Blvd.,open,2367 David H McLeod Blvd.,Florence,,South Carolina,SC,29501,US,34.1901,-79.823,America/New_York,,,,45,45041,45041001100,450410011001039,22500,,ceo,census
l191,,https://www.aldi.us/stores/l/pa/bethel-park/5169-library-road/l191,ALDI 5169 Library Road,open,5169 Library Road,Bethel Park,,Pennsylvania,PA,15102,US,40.3354,-80.0229,America/New_York,,,,42,42003,42003475401,420034754013007,38300,430,ceo,census
l155,,https://www.aldi.us/stores/l/wv/weirton/248-three-springs-drive/l155,ALDI 248 Three Springs Drive,open,248 Three Springs Drive,Weirton,,West Virginia,WV,26062,US,40.4054,-80.5517,America/New_York,,,,54,54029,54029020700,540290207003016,48260,430,ceo,census
l873,,https://www.aldi.us/stores/l/tx/tyler/2660-e-front-street/l873,ALDI 2660 E. Front Street,open,2660 E. Front Street,Tyler,,Texas,TX,75702,US,32.3475,-95.2673,America/Chicago,,,,48,48423,48423000600,484230006001036,46340,540,ceo,census
f862,,https://www.aldi.us/stores/l/ny/lockport/601-south-transit/f862,ALDI 601 South Transit,open,601 South Transit,Lockport,,New York,NY,14094,US,43.152,-78.6977,America/New_York,,,,36,36063,36063023901,360630239012010,15380,160,ceo,census
fb50,,https://www.aldi.us/stores/l/ca/visalia/4320-s-mooney-blvd/fb50,ALDI 4320 S Mooney Blvd,open,4320 S Mooney Blvd,Visalia,,California,CA,93277,US,36.291,-119.3133,America/Los_Angeles,,,,06,06107,06107002011,061070020112018,47300,,ceo,fcc
f982,,https://www.aldi.us/stores/l/nc/cornelius/18027-liath-way/f982,ALDI 18027 Liath Way,open,18027 Liath Way,Cornelius,,North Carolina,NC,28031,US,35.4821,-80.8839,America/New_York,,,,37,37119,37119006217,371190062172015,16740,172,ceo,fcc
fc09,,https://www.aldi.us/stores/l/ca/rancho-cucamonga/11070-foothill-blvd/fc09,ALDI 11070 Foothill Blvd,open,11070 Foothill Blvd,Rancho Cucamonga,,California,CA,91730,US,34.1082,-117.5638,America/Los_Angeles,,,,06,06071,06071002051,060710020511006,40140,348,ceo,census
ff65,,https://www.aldi.us/stores/l/ca/lake-forest/23330-el-toro-road/ff65,ALDI 23330 El Toro Road,open,23330 El Toro Road,Lake Forest,,California,CA,92630,US,33.6232,-117.6969,America/Los_Angeles,,,,06,06059,06059032014,060590320143001,31080,348,ceo,census
l192,,https://www.aldi.us/stores/l/pa/penn-hills/16-federal-drive/l192,ALDI 16 Federal Drive,open,16 Federal Drive,Penn Hills,,Pennsylvania,PA,15235,US,40.4637,-79.8273,America/New_York,,,,42,42003,42003523400,420035234006000,38300,430,ceo,fcc
f898,,https://www.aldi.us/stores/l/nc/fayetteville/4920-raeford-road/f898,ALDI 4920 Raeford Road,open,4920 Raeford Road,Fayetteville,,North Carolina,NC,28304,US,35.0439,-78.9595,America/New_York,,,,37,37051,37051002002,370510020022011,22180,246,ceo,census
fc92,,https://www.aldi.us/stores/l/va/norfolk/1050-n-military-highway/fc92,ALDI 1050 N. Military Highway,open,1050 N. Military Highway,Norfolk,,Virginia,VA,23502,US,36.8584,-76.209,America/New_York,,,,51,51710,51710006901,517100069013025,47260,545,ceo,census
l480,,https://www.aldi.us/stores/l/mn/alexandria/600-50th-ave-w/l480,ALDI 600 50th Ave W,open,600 50th Ave W,Alexandria,,Minnesota,MN,56308,US,45.845,-95.3855,America/Chicago,,,,27,27041,27041450703,270414507031051,10820,,ceo,census
fc76,,https://www.aldi.us/stores/l/nc/henderson/160-dabney-road/fc76,ALDI 160 Dabney Road,open,160 Dabney Road,Henderson,,North Carolina,NC,27537,US,36.3385,-78.4407,America/New_York,,,,37,37181,37181960500,371819605005023,25780,450,ceo,census
l685,,https://www.aldi.us/stores/l/fl/lakeland/4745-us-hwy-98-north/l685,ALDI 4745 US Hwy 98 North,open,4745 US Hwy 98 North,Lakeland,,Florida,FL,33809,US,28.1034,-81.9729,America/New_York,,,,12,12105,12105012209,121050122093014,29460,422,ceo,census
fc98,,https://www.aldi.us/stores/l/va/lynchburg/2617-lakeside-dr/fc98,ALDI 2617 Lakeside Dr.,open,2617 Lakeside Dr.,Lynchburg,,Virginia,VA,24501,US,37.3955,-79.2274,America/New_York,,,,51,51680,51680001800,516800018001001,31340,,ceo,census
fa92,,https://www.aldi.us/stores/l/tx/fulshear/5840-farm-to-market-1463/fa92,ALDI 5840 FM 1463 Rd.,open,5840 Farm to Market 1463,Fulshear,,Texas,TX,77494,US,29.707,-95.8473,America/Chicago,,,,48,48157,48157673202,481576732022038,26420,288,ceo,census
f166,,https://www.aldi.us/stores/l/mo/columbia/2901-e-business-loop-70/f166,ALDI 2901 E. Business Loop 70,open,2901 E. Business Loop 70,Columbia,,Missouri,MO,65201,US,38.9576,-92.295,America/Chicago,,,,29,29019,29019001001,290190010012012,17860,190,ceo,fcc
fc16,,https://www.aldi.us/stores/l/ca/thousand-oaks/179-north-moorpark-road/fc16,ALDI 179 N Moorpark Rd Ste A,open,179 North Moorpark Road,Thousand Oaks,,California,CA,91360,US,34.182,-118.8773,America/Los_Angeles,,,,06,06111,06111006900,061110069001020,37100,348,ceo,census
fc14,,https://www.aldi.us/stores/l/ca/whittier/15535-whittier-blvd/fc14,ALDI 15535 Whittier Blvd,open,15535 Whittier Blvd,Whittier,,California,CA,90603,US,33.9459,-117.9954,America/Los_Angeles,,,,06,06037,06037500202,060375002022006,31080,348,ceo,census
l419,,https://www.aldi.us/stores/l/md/laurel/3331-b-corridor-marketplace/l419,ALDI 3331 B Corridor Marketplace,open,3331 B Corridor Marketplace,Laurel,,Maryland,MD,20724,US,39.0959,-76.8074,America/New_York,,,,24,24003,24003751500,240037515001018,12580,548,ceo,census
l193,,https://www.aldi.us/stores/l/pa/forest-hills/2348-ardmore-blvd/l193,ALDI 2348 Ardmore Blvd,open,2348 Ardmore Blvd,Forest Hills,,Pennsylvania,PA,15221,US,40.4162,-79.8488,America/New_York,,,,42,42003,42003563900,420035639002032,38300,430,ceo,census
fe62,,https://www.aldi.us/stores/l/nj/watchung/1581-route-22/fe62,ALDI 1581 Route 22,open,1581 Route 22,Watchung,,New Jersey,NJ,07069,US,40.6415,-74.4151,America/New_York,,,,34,34035,34035052300,340350523002008,35620,408,ceo,fcc
f937,,https://www.aldi.us/stores/l/nc/fayetteville/5201-ramsey-street/f937,ALDI 5201 Ramsey Street,open,5201 Ramsey Street,Fayetteville,,North Carolina,NC,28311,US,35.1311,-78.8789,America/New_York,,,,37,37051,37051002503,370510025032011,22180,246,ceo,census
fc73,,https://www.aldi.us/stores/l/va/harrisonburg/1990-country-club-rd/fc73,ALDI 1990 Country Club Rd,open,1990 Country Club Rd,Harrisonburg,,Virginia,VA,22802,US,38.4286,-78.8394,America/New_York,,,,51,51660,51660000102,516600001021020,25500,277,ceo,census
f863,,https://www.aldi.us/stores/l/ny/niagara-falls/6035-porter-road/f863,ALDI 6035 Porter Road,open,6035 Porter Road,Niagara Falls,,New York,NY,14305,US,43.1066,-78.9927,America/New_York,,,,36,36063,36063022602,360630226023029,15380,160,ceo,census
l686,,https://www.aldi.us/stores/l/fl/holiday/2643-us-hwy-19/l686,ALDI 2643 US HWY 19,open,2643 US HWY 19,Holiday,,Florida,FL,34691,US,28.1976,-82.7408,America/New_York,,,,12,12101,12101030408,121010304082004,45300,,ceo,census
l233,,https://www.aldi.us/stores/l/ky/corbin/24-s-hwy-1223/l233,ALDI 24 S Hwy 1223,open,24 S Hwy 1223,Corbin,,Kentucky,KY,40701,US,36.9704,-84.0907,America/New_York,,,,21,21125,21125971003,211259710031033,18340,371,ceo,fcc
f938,,https://www.aldi.us/stores/l/nc/burlington/1801-south-church-street/f938,ALDI 1801 South Church Street,open,1801 South Church Street,Burlington,,North Carolina,NC,27215,US,36.0851,-79.4601,America/New_York,,,,37,37001,37001020602,370010206022040,15500,268,ceo,census
f899,,https://www.aldi.us/stores/l/va/martinsville/388-commonwealth-blvd-west/f899,ALDI 388 Commonwealth Blvd. West,open,388 Commonwealth Blvd. West,Martinsville,,Virginia,VA,24112,US,36.6982,-79.8912,America/New_York,,,,51,51690,51690000200,516900002001006,32300,,ceo,census
f677,,https://www.aldi.us/stores/l/oh/parma/1770-snow-road/f677,ALDI 1770 Snow Road,open,1770 Snow Road,Parma,,Ohio,OH,44134,US,41.4064,-81.6935,America/New_York,,,,39,39035,39035177304,390351773043003,17410,184,ceo,census
l481,,https://www.aldi.us/stores/l/mn/fergus-falls/1802-w-lincoln-ave/l481,ALDI 1802 W Lincoln Ave,open,1802 W Lincoln Ave,Fergus Falls,,Minnesota,MN,56537,US,46.2867,-96.1044,America/Chicago,,,,27,27111,27111960900,271119609005022,22260,,ceo,census
l869,,https://www.aldi.us/stores/l/tx/stephenville/2865-west-washington-street/l869,ALDI 2865 West Washington Street,open,2865 West Washington Street,Stephenville,,Texas,TX,76401,US,32.203,-98.2432,America/Chicago,,,,48,48143,48143950402,481439504021026,44500,,ceo,census
f329,,https://www.aldi.us/stores/l/ar/springdale/2009-south-thompson-street/f329,ALDI 2009 S. Thompson,open,2009 South Thompson Street,Springdale,,Arkansas,AR,72764,US,36.1656,-94.1425,America/Chicago,,,,05,05143,05143010304,051430103042007,22220,,ceo,census
l194,,https://www.aldi.us/stores/l/pa/greenville/33-williamson-road/l194,ALDI 33 Williamson Road,open,33 Williamson Road,Greenville,,Pennsylvania,PA,16125,US,41.4127,-80.3575,America/New_York,,,,42,42085,42085031900,420850319002030,25850,430,ceo,fcc
l238,,https://www.aldi.us/stores/l/tn/morristown/154-w-pin-lane/l238,ALDI 154 W. Pin Lane,open,154 W. Pin Lane,Morristown,,Tennessee,TN,37814,US,36.1929,-83.3618,America/New_York,,,,47,47063,47063100900,470631009003014,34100,315,ceo,census
fc40,,https://www.aldi.us/stores/l/ca/hanford/1789-w-lacey-blvd/fc40,ALDI 1789 W Lacey Blvd,open,1789 W Lacey Blvd,Hanford,,California,CA,93230,US,36.3273,-119.675,America/Los_Angeles,,,,06,06031,06031001001,060310010013031,25260,260,ceo,census
